id,booking_date,checkin_date,checkout_date,nights,rooms,guests,market_id,channel_id,campaign_id,room_revenue,adr,lead_time_days,status
17770,2026-06-22,2026-06-27,2026-06-28,1,1,3,11,1,,350.07,350.07,5,confirmed
17771,2026-06-10,2026-06-27,2026-06-30,3,1,2,8,1,,1106.91,368.97,17,confirmed
17772,2026-06-14,2026-06-27,2026-07-01,4,1,1,2,1,,1251.44,312.86,13,confirmed
17773,2026-06-12,2026-06-27,2026-07-01,4,1,2,1,1,,1444.48,361.12,15,cancelled
17774,2026-04-15,2026-06-27,2026-06-28,1,1,2,10,1,,367.63,367.63,73,confirmed
17775,2026-06-14,2026-06-27,2026-06-29,2,1,2,1,1,,725.18,362.59,13,confirmed
17776,2026-06-08,2026-06-27,2026-06-30,3,1,2,1,1,,1048.14,349.38,19,cancelled
17777,2026-06-13,2026-06-27,2026-06-29,2,1,1,12,1,,735.46,367.73,14,confirmed
17778,2026-06-06,2026-06-27,2026-06-28,1,1,1,3,1,,365.57,365.57,21,confirmed
17779,2026-06-22,2026-06-27,2026-06-29,2,1,3,9,1,,749.56,374.78,5,confirmed
17780,2026-06-04,2026-06-27,2026-07-01,4,1,2,4,1,,1489.12,372.28,23,confirmed
17781,2026-06-07,2026-06-27,2026-06-28,1,1,2,1,2,14,385.75,385.75,20,confirmed
17782,2026-06-08,2026-06-27,2026-06-28,1,1,3,1,2,,340.61,340.61,19,confirmed
17783,2026-06-18,2026-06-27,2026-06-29,2,1,3,1,2,,673.5,336.75,9,cancelled
17784,2026-06-17,2026-06-27,2026-06-29,2,1,3,1,2,,694.16,347.08,10,confirmed
17785,2026-05-09,2026-06-27,2026-07-01,4,1,3,1,3,,1425.12,356.28,49,cancelled
17786,2026-05-10,2026-06-27,2026-06-28,1,1,1,1,3,,331.22,331.22,48,cancelled
17787,2026-05-20,2026-06-27,2026-06-29,2,1,2,1,4,,727.04,363.52,38,confirmed
17788,2026-05-28,2026-06-27,2026-06-28,1,1,2,4,4,,333.9,333.9,30,confirmed
17789,2026-06-10,2026-06-27,2026-07-01,4,1,1,6,4,,1290.44,322.61,17,confirmed
17790,2026-06-04,2026-06-27,2026-06-28,1,1,1,1,4,,344.52,344.52,23,cancelled
17791,2026-06-07,2026-06-27,2026-06-29,2,1,1,6,4,,611.34,305.67,20,confirmed
17792,2026-05-18,2026-06-27,2026-06-28,1,1,2,2,5,,320.47,320.47,40,confirmed
17793,2026-05-24,2026-06-27,2026-06-28,1,1,3,10,5,,394.75,394.75,34,confirmed
17794,2026-05-13,2026-06-27,2026-06-28,1,1,1,9,5,,346.36,346.36,45,confirmed
17795,2026-06-10,2026-06-27,2026-06-28,1,1,2,5,5,,320.25,320.25,17,confirmed
17796,2026-06-08,2026-06-27,2026-06-28,1,1,1,3,5,,387.17,387.17,19,confirmed
17797,2026-06-14,2026-06-27,2026-06-28,1,1,1,1,5,,365.73,365.73,13,confirmed
17798,2026-06-14,2026-06-27,2026-06-28,1,1,1,1,6,,318.06,318.06,13,confirmed
17799,2026-06-27,2026-06-27,2026-06-28,1,1,3,10,6,,340.63,340.63,0,confirmed
17800,2026-06-23,2026-06-27,2026-07-01,4,1,3,2,6,,1229.4,307.35,4,confirmed
17801,2026-05-17,2026-06-27,2026-06-29,2,1,3,2,6,,710.1,355.05,41,confirmed
17802,2026-06-06,2026-06-27,2026-06-29,2,1,3,2,6,,740.54,370.27,21,confirmed
17803,2026-06-13,2026-06-27,2026-06-28,1,1,1,1,6,,389.41,389.41,14,confirmed
17804,2026-05-31,2026-06-27,2026-06-28,1,1,3,1,6,,330.21,330.21,27,cancelled
17805,2026-06-03,2026-06-27,2026-06-30,3,1,3,10,6,,889.95,296.65,24,confirmed
17806,2026-06-18,2026-06-27,2026-06-29,2,1,2,2,6,,641.96,320.98,9,confirmed
17807,2026-06-06,2026-06-27,2026-06-29,2,1,3,8,6,,642.46,321.23,21,cancelled
17808,2026-05-27,2026-06-27,2026-06-29,2,1,3,7,6,,650.16,325.08,31,confirmed
17809,2026-05-24,2026-06-27,2026-07-01,4,1,1,2,6,,1526.52,381.63,34,confirmed
17810,2026-06-07,2026-06-27,2026-06-30,3,1,3,2,7,,1038.54,346.18,20,confirmed
17811,2026-06-10,2026-06-28,2026-06-29,1,1,3,9,1,,326.48,326.48,18,confirmed
17812,2026-06-09,2026-06-28,2026-06-29,1,1,1,8,1,,331.64,331.64,19,cancelled
17813,2026-02-24,2026-06-28,2026-07-01,3,1,2,6,1,,883.44,294.48,124,confirmed
17814,2026-06-11,2026-06-28,2026-06-30,2,1,1,2,2,14,571.84,285.92,17,confirmed
17815,2026-06-19,2026-06-28,2026-07-03,5,1,3,4,2,14,1425.15,285.03,9,confirmed
17816,2026-06-17,2026-06-28,2026-07-03,5,1,1,4,2,14,1618.05,323.61,11,confirmed
17817,2026-05-14,2026-06-28,2026-06-29,1,1,1,4,2,14,304.98,304.98,45,cancelled
17818,2026-04-19,2026-06-28,2026-07-02,4,1,2,4,2,14,1171.92,292.98,70,confirmed
17819,2026-06-05,2026-06-28,2026-06-29,1,1,2,1,4,,274.19,274.19,23,confirmed
17820,2026-05-17,2026-06-28,2026-07-04,6,1,2,1,4,,1675.8,279.3,42,confirmed
17821,2026-05-17,2026-06-28,2026-06-29,1,1,2,1,5,,319.72,319.72,42,confirmed
17822,2026-06-02,2026-06-28,2026-06-29,1,1,3,1,6,,320.74,320.74,26,confirmed
17823,2026-06-06,2026-06-28,2026-06-30,2,1,1,2,6,,517.98,258.99,22,confirmed
17824,2026-06-13,2026-06-28,2026-06-29,1,1,1,12,6,,283.63,283.63,15,confirmed
17825,2026-05-30,2026-06-28,2026-06-29,1,1,3,10,7,,333.14,333.14,29,cancelled
17826,2026-05-08,2026-06-29,2026-06-30,1,1,1,10,1,,327.98,327.98,52,confirmed
17827,2026-06-01,2026-06-29,2026-07-02,3,1,2,1,1,,1073.67,357.89,28,confirmed
17828,2026-06-12,2026-06-29,2026-06-30,1,1,1,6,1,,323.41,323.41,17,confirmed
17829,2026-05-29,2026-06-29,2026-06-30,1,1,2,2,1,,356.7,356.7,31,cancelled
17830,2026-06-11,2026-06-29,2026-07-03,4,1,3,1,1,,1320.04,330.01,18,confirmed
17831,2026-06-17,2026-06-29,2026-07-01,2,1,1,3,2,,734.64,367.32,12,confirmed
17832,2026-04-23,2026-06-29,2026-06-30,1,1,2,11,2,,315.79,315.79,67,confirmed
17833,2026-06-25,2026-06-29,2026-06-30,1,1,3,9,2,14,313.89,313.89,4,confirmed
17834,2026-06-15,2026-06-29,2026-06-30,1,1,2,1,2,,316.46,316.46,14,confirmed
17835,2026-06-14,2026-06-29,2026-07-01,2,1,1,4,2,,596.36,298.18,15,confirmed
17836,2026-06-06,2026-06-29,2026-06-30,1,1,2,3,4,,295.62,295.62,23,cancelled
17837,2025-12-31,2026-06-29,2026-06-30,1,1,3,6,4,,314.52,314.52,180,confirmed
17838,2026-04-17,2026-06-29,2026-07-01,2,1,3,1,4,,526.94,263.47,73,confirmed
17839,2026-06-20,2026-06-29,2026-07-03,4,1,3,5,5,,1093.12,273.28,9,confirmed
17840,2026-06-13,2026-06-29,2026-06-30,1,1,3,1,5,,301.47,301.47,16,confirmed
17841,2026-06-25,2026-06-29,2026-07-01,2,1,3,7,6,,625.16,312.58,4,confirmed
17842,2026-06-22,2026-06-29,2026-06-30,1,1,1,7,6,,345.26,345.26,7,confirmed
17843,2026-06-19,2026-06-29,2026-07-02,3,1,1,1,6,,918.63,306.21,10,confirmed
17844,2026-05-24,2026-06-29,2026-07-02,3,1,1,2,6,,984.75,328.25,36,confirmed
17845,2026-06-13,2026-06-29,2026-06-30,1,1,3,11,6,,269.1,269.1,16,confirmed
17846,2026-06-14,2026-06-29,2026-07-01,2,1,1,3,6,,595.12,297.56,15,confirmed
17847,2026-06-24,2026-06-29,2026-07-06,7,1,3,4,6,,2227.19,318.17,5,confirmed
17848,2026-06-17,2026-06-29,2026-07-02,3,1,2,6,6,,895.11,298.37,12,confirmed
17849,2026-06-04,2026-06-29,2026-06-30,1,1,2,1,6,,316.86,316.86,25,confirmed
17850,2026-06-06,2026-06-29,2026-07-03,4,1,3,1,6,,1269.64,317.41,23,confirmed
17851,2026-06-12,2026-06-29,2026-07-01,2,1,2,9,6,,632.7,316.35,17,confirmed
17852,2026-05-17,2026-06-29,2026-07-01,2,1,3,1,7,,651.58,325.79,43,confirmed
17853,2026-06-16,2026-06-29,2026-06-30,1,1,3,3,7,,330.32,330.32,13,confirmed
17854,2026-05-25,2026-06-30,2026-07-02,2,1,3,10,1,,637.92,318.96,36,confirmed
17855,2026-05-19,2026-06-30,2026-07-08,8,1,3,4,1,,2854.48,356.81,42,confirmed
17856,2026-06-25,2026-06-30,2026-07-05,5,1,3,6,1,,1529.45,305.89,5,confirmed
17857,2026-06-10,2026-06-30,2026-07-01,1,1,1,8,1,,322.46,322.46,20,confirmed
17858,2026-06-12,2026-06-30,2026-07-01,1,1,3,7,1,,337.75,337.75,18,confirmed
17859,2026-05-21,2026-06-30,2026-07-02,2,1,2,1,1,,687.54,343.77,40,cancelled
17860,2026-05-24,2026-06-30,2026-07-01,1,1,3,7,1,,281.55,281.55,37,cancelled
17861,2026-05-25,2026-06-30,2026-07-03,3,1,3,5,1,,991.86,330.62,36,confirmed
17862,2026-05-24,2026-06-30,2026-07-01,1,1,1,8,1,,293.66,293.66,37,confirmed
17863,2026-05-08,2026-06-30,2026-07-03,3,1,1,1,2,,934.53,311.51,53,confirmed
17864,2026-04-30,2026-06-30,2026-07-01,1,1,1,2,2,14,314.02,314.02,61,confirmed
17865,2026-04-20,2026-06-30,2026-07-01,1,1,1,5,2,,272.67,272.67,71,confirmed
17866,2026-06-08,2026-06-30,2026-07-02,2,1,1,1,2,14,537.88,268.94,22,confirmed
17867,2026-06-13,2026-06-30,2026-07-02,2,1,1,1,4,,662.16,331.08,17,cancelled
17868,2026-06-17,2026-06-30,2026-07-06,6,1,1,4,5,,2179.92,363.32,13,confirmed
17869,2026-06-28,2026-06-30,2026-07-03,3,1,3,7,6,,823.14,274.38,2,confirmed
17870,2026-04-26,2026-06-30,2026-07-01,1,1,1,1,6,,302.55,302.55,65,cancelled
17871,2026-06-05,2026-06-30,2026-07-01,1,1,2,4,6,,286.59,286.59,25,confirmed
17872,2026-05-30,2026-06-30,2026-07-02,2,1,1,10,6,,494.34,247.17,31,confirmed
17873,2026-05-27,2026-06-30,2026-07-01,1,1,1,9,6,,272.76,272.76,34,confirmed
17874,2026-06-20,2026-06-30,2026-07-07,7,1,3,1,7,,2255.75,322.25,10,confirmed
17875,2026-06-05,2026-06-30,2026-07-01,1,1,1,1,7,,297.85,297.85,25,confirmed
17876,2026-06-02,2026-07-01,2026-07-02,1,1,1,1,1,,326.39,326.39,29,confirmed
17877,2026-04-12,2026-07-01,2026-07-02,1,1,2,1,1,,317.84,317.84,80,confirmed
17878,2026-06-29,2026-07-01,2026-07-03,2,1,2,1,1,,590.84,295.42,2,confirmed
17879,2026-06-15,2026-07-01,2026-07-02,1,1,2,4,1,,288.5,288.5,16,cancelled
17880,2026-06-25,2026-07-01,2026-07-03,2,1,1,1,1,,749.74,374.87,6,confirmed
17881,2026-05-26,2026-07-01,2026-07-05,4,1,1,8,1,,1152.12,288.03,36,confirmed
17882,2026-06-07,2026-07-01,2026-07-02,1,1,3,4,1,,295.65,295.65,24,confirmed
17883,2026-06-02,2026-07-01,2026-07-06,5,1,2,2,2,14,1584.35,316.87,29,confirmed
17884,2026-06-13,2026-07-01,2026-07-05,4,1,2,4,2,14,1252.96,313.24,18,confirmed
17885,2026-05-31,2026-07-01,2026-07-02,1,1,2,4,2,14,307.84,307.84,31,confirmed
17886,2026-06-13,2026-07-01,2026-07-03,2,1,2,4,2,14,657.2,328.6,18,confirmed
17887,2026-05-25,2026-07-01,2026-07-03,2,1,2,4,2,,621.56,310.78,37,confirmed
17888,2026-05-24,2026-07-01,2026-07-03,2,1,2,1,2,14,695.68,347.84,38,cancelled
17889,2026-05-24,2026-07-01,2026-07-02,1,1,3,1,2,14,294.72,294.72,38,confirmed
17890,2026-06-13,2026-07-01,2026-07-04,3,1,3,11,2,14,958.32,319.44,18,confirmed
17891,2026-06-09,2026-07-01,2026-07-07,6,1,2,4,3,13,1962.18,327.03,22,confirmed
17892,2026-05-13,2026-07-01,2026-07-02,1,1,1,8,3,13,303.26,303.26,49,confirmed
17893,2026-04-28,2026-07-01,2026-07-03,2,1,3,6,3,13,615.72,307.86,64,confirmed
17894,2026-05-16,2026-07-01,2026-07-03,2,1,2,5,4,,562.38,281.19,46,confirmed
17895,2026-05-31,2026-07-01,2026-07-02,1,1,1,6,5,,306.62,306.62,31,confirmed
17896,2026-05-23,2026-07-01,2026-07-02,1,1,2,9,5,,315.94,315.94,39,confirmed
17897,2026-06-02,2026-07-01,2026-07-03,2,1,1,12,5,,616.7,308.35,29,confirmed
17898,2026-06-29,2026-07-01,2026-07-03,2,1,2,3,5,,660.74,330.37,2,confirmed
17899,2026-05-17,2026-07-01,2026-07-03,2,1,2,2,5,,581.44,290.72,45,confirmed
17900,2026-07-01,2026-07-01,2026-07-02,1,1,2,5,5,,276.4,276.4,0,cancelled
17901,2026-05-29,2026-07-01,2026-07-02,1,1,3,8,6,,279.17,279.17,33,confirmed
17902,2026-06-23,2026-07-01,2026-07-02,1,1,3,4,6,,293.04,293.04,8,confirmed
17903,2026-06-01,2026-07-01,2026-07-04,3,1,3,4,6,,930.48,310.16,30,confirmed
17904,2026-06-26,2026-07-01,2026-07-05,4,1,3,1,6,,1246.84,311.71,5,confirmed
17905,2026-06-20,2026-07-01,2026-07-06,5,1,3,2,6,,1619.3,323.86,11,confirmed
17906,2026-06-03,2026-07-01,2026-07-03,2,1,3,9,6,,551.56,275.78,28,confirmed
17907,2026-06-21,2026-07-01,2026-07-02,1,1,3,11,6,,308.26,308.26,10,confirmed
17908,2026-07-01,2026-07-01,2026-07-03,2,1,3,2,6,,681.24,340.62,0,confirmed
17909,2026-06-11,2026-07-01,2026-07-02,1,1,3,11,6,,308.85,308.85,20,confirmed
17910,2026-06-27,2026-07-01,2026-07-03,2,1,1,3,6,,652.64,326.32,4,confirmed
17911,2026-06-20,2026-07-01,2026-07-09,8,1,1,1,6,,2251.44,281.43,11,confirmed
17912,2026-06-14,2026-07-01,2026-07-05,4,1,3,5,6,,1288.76,322.19,17,cancelled
17913,2026-06-21,2026-07-01,2026-07-02,1,1,3,2,6,,301.25,301.25,10,cancelled
17914,2026-05-30,2026-07-01,2026-07-02,1,1,1,1,6,,257.95,257.95,32,confirmed
17915,2026-05-20,2026-07-01,2026-07-03,2,1,1,2,7,,615.08,307.54,42,confirmed
17916,2026-06-26,2026-07-02,2026-07-03,1,1,3,3,1,,299.82,299.82,6,confirmed
17917,2026-05-27,2026-07-02,2026-07-03,1,1,2,1,1,,290.24,290.24,36,confirmed
17918,2026-06-23,2026-07-02,2026-07-03,1,1,1,6,1,,323.09,323.09,9,confirmed
17919,2026-01-03,2026-07-02,2026-07-04,2,1,2,10,1,,546.68,273.34,180,confirmed
17920,2026-05-16,2026-07-02,2026-07-04,2,1,2,5,1,,699.52,349.76,47,confirmed
17921,2026-06-22,2026-07-02,2026-07-04,2,1,1,3,1,,652.22,326.11,10,confirmed
17922,2026-05-21,2026-07-02,2026-07-03,1,1,2,11,1,,312.63,312.63,42,confirmed
17923,2026-06-05,2026-07-02,2026-07-04,2,1,1,1,1,,639.0,319.5,27,confirmed
17924,2026-06-08,2026-07-02,2026-07-05,3,1,2,12,1,,1067.52,355.84,24,cancelled
17925,2026-05-27,2026-07-02,2026-07-05,3,1,3,1,1,,958.92,319.64,36,confirmed
17926,2026-06-09,2026-07-02,2026-07-03,1,1,1,2,1,,324.59,324.59,23,cancelled
17927,2026-06-11,2026-07-02,2026-07-03,1,1,1,1,1,,305.72,305.72,21,confirmed
17928,2026-06-25,2026-07-02,2026-07-03,1,1,1,4,1,,356.99,356.99,7,confirmed
17929,2026-06-27,2026-07-02,2026-07-03,1,1,1,3,1,,332.6,332.6,5,confirmed
17930,2026-05-24,2026-07-02,2026-07-06,4,1,1,8,1,,1418.76,354.69,39,confirmed
17931,2026-06-14,2026-07-02,2026-07-08,6,1,1,5,1,,1648.2,274.7,18,confirmed
17932,2026-06-13,2026-07-02,2026-07-03,1,1,2,8,1,,296.53,296.53,19,confirmed
17933,2026-06-28,2026-07-02,2026-07-03,1,1,1,1,1,,324.18,324.18,4,confirmed
17934,2026-06-16,2026-07-02,2026-07-05,3,1,2,2,1,,1025.97,341.99,16,confirmed
17935,2026-06-22,2026-07-02,2026-07-03,1,1,3,6,2,14,334.71,334.71,10,confirmed
17936,2026-05-03,2026-07-02,2026-07-03,1,1,1,4,2,14,308.36,308.36,60,confirmed
17937,2026-05-24,2026-07-02,2026-07-03,1,1,2,3,2,14,299.63,299.63,39,confirmed
17938,2026-06-02,2026-07-02,2026-07-04,2,1,3,8,2,,549.86,274.93,30,confirmed
17939,2026-05-24,2026-07-02,2026-07-03,1,1,3,4,2,14,307.43,307.43,39,confirmed
17940,2026-03-14,2026-07-02,2026-07-08,6,1,1,10,2,14,1919.34,319.89,110,cancelled
17941,2026-02-18,2026-07-02,2026-07-04,2,1,3,7,3,13,682.36,341.18,134,confirmed
17942,2026-06-18,2026-07-02,2026-07-03,1,1,1,10,3,13,325.47,325.47,14,confirmed
17943,2026-03-25,2026-07-02,2026-07-03,1,1,2,1,3,13,276.34,276.34,99,confirmed
17944,2026-06-01,2026-07-02,2026-07-04,2,1,2,1,3,13,620.94,310.47,31,cancelled
17945,2026-05-31,2026-07-02,2026-07-03,1,1,2,2,4,,334.69,334.69,32,confirmed
17946,2026-03-12,2026-07-02,2026-07-03,1,1,3,6,4,,313.34,313.34,112,confirmed
17947,2026-05-06,2026-07-02,2026-07-05,3,1,1,2,4,,1067.97,355.99,57,confirmed
17948,2026-06-23,2026-07-02,2026-07-03,1,1,2,1,4,,305.67,305.67,9,confirmed
17949,2026-06-16,2026-07-02,2026-07-06,4,1,2,3,5,,1334.92,333.73,16,confirmed
17950,2026-05-04,2026-07-02,2026-07-05,3,1,2,10,5,,876.81,292.27,59,confirmed
17951,2026-06-16,2026-07-02,2026-07-03,1,1,1,2,5,,289.4,289.4,16,confirmed
17952,2026-03-22,2026-07-02,2026-07-05,3,1,2,1,5,,919.2,306.4,102,confirmed
17953,2026-07-01,2026-07-02,2026-07-07,5,1,1,12,5,,1602.55,320.51,1,confirmed
17954,2026-06-23,2026-07-02,2026-07-09,7,1,3,1,6,,1795.43,256.49,9,confirmed
17955,2026-04-27,2026-07-02,2026-07-03,1,1,3,1,6,,286.18,286.18,66,confirmed
17956,2026-06-27,2026-07-02,2026-07-03,1,1,3,1,6,,306.27,306.27,5,confirmed
17957,2026-06-17,2026-07-02,2026-07-03,1,1,1,1,6,,302.28,302.28,15,confirmed
17958,2026-06-12,2026-07-02,2026-07-08,6,1,1,5,6,,1934.76,322.46,20,confirmed
17959,2026-05-27,2026-07-02,2026-07-03,1,1,1,1,6,,260.11,260.11,36,confirmed
17960,2026-06-18,2026-07-02,2026-07-04,2,1,3,8,6,,572.04,286.02,14,confirmed
17961,2026-06-10,2026-07-02,2026-07-03,1,1,2,1,6,,279.66,279.66,22,confirmed
17962,2026-05-21,2026-07-02,2026-07-04,2,1,2,2,6,,659.9,329.95,42,cancelled
17963,2026-06-06,2026-07-02,2026-07-04,2,1,1,2,6,,567.12,283.56,26,cancelled
17964,2026-06-06,2026-07-02,2026-07-08,6,1,2,1,6,,1800.12,300.02,26,confirmed
17965,2026-06-15,2026-07-02,2026-07-03,1,1,2,5,6,,309.25,309.25,17,confirmed
17966,2026-05-15,2026-07-02,2026-07-03,1,1,1,4,6,,290.6,290.6,48,cancelled
17967,2026-06-27,2026-07-02,2026-07-03,1,1,2,3,6,,317.15,317.15,5,confirmed
17968,2026-05-29,2026-07-02,2026-07-05,3,1,3,1,6,,870.33,290.11,34,confirmed
17969,2026-06-11,2026-07-02,2026-07-08,6,1,1,2,6,,1569.18,261.53,21,confirmed
17970,2026-06-12,2026-07-02,2026-07-03,1,1,1,6,6,,281.23,281.23,20,confirmed
17971,2026-06-25,2026-07-02,2026-07-06,4,1,3,4,6,,1040.88,260.22,7,confirmed
17972,2026-06-25,2026-07-02,2026-07-03,1,1,3,1,6,,308.13,308.13,7,confirmed
17973,2026-05-27,2026-07-02,2026-07-05,3,1,3,1,7,,966.15,322.05,36,confirmed
17974,2026-06-23,2026-07-02,2026-07-04,2,1,3,1,7,,638.86,319.43,9,confirmed
17975,2026-06-21,2026-07-02,2026-07-05,3,1,3,2,7,,975.51,325.17,11,confirmed
17976,2026-05-22,2026-07-03,2026-07-07,4,1,1,4,1,,1482.84,370.71,42,confirmed
17977,2026-06-13,2026-07-03,2026-07-04,1,1,1,1,1,,344.98,344.98,20,confirmed
17978,2026-06-21,2026-07-03,2026-07-07,4,1,3,5,1,,1335.12,333.78,12,confirmed
17979,2026-05-31,2026-07-03,2026-07-07,4,1,2,8,1,,1447.92,361.98,33,confirmed
17980,2026-05-22,2026-07-03,2026-07-05,2,1,2,1,1,,802.56,401.28,42,confirmed
17981,2026-05-12,2026-07-03,2026-07-06,3,1,2,3,1,,1129.89,376.63,52,confirmed
17982,2026-05-25,2026-07-03,2026-07-04,1,1,1,4,1,,324.9,324.9,39,confirmed
17983,2026-06-19,2026-07-03,2026-07-04,1,1,3,3,1,,334.77,334.77,14,confirmed
17984,2026-06-20,2026-07-03,2026-07-04,1,1,2,10,1,,349.94,349.94,13,confirmed
17985,2026-06-03,2026-07-03,2026-07-07,4,1,1,10,1,,1360.48,340.12,30,confirmed
17986,2026-06-24,2026-07-03,2026-07-04,1,1,2,8,1,,396.36,396.36,9,confirmed
17987,2026-05-23,2026-07-03,2026-07-06,3,1,1,1,1,,1129.17,376.39,41,confirmed
17988,2026-06-15,2026-07-03,2026-07-04,1,1,2,10,1,,351.67,351.67,18,confirmed
17989,2026-06-12,2026-07-03,2026-07-07,4,1,3,7,1,,1445.96,361.49,21,cancelled
17990,2026-06-11,2026-07-03,2026-07-06,3,1,3,5,1,,1021.71,340.57,22,confirmed
17991,2026-02-17,2026-07-03,2026-07-05,2,1,3,2,1,,700.78,350.39,136,confirmed
17992,2026-05-26,2026-07-03,2026-07-05,2,1,1,6,2,,811.5,405.75,38,confirmed
17993,2026-05-29,2026-07-03,2026-07-04,1,1,1,1,2,14,360.67,360.67,35,confirmed
17994,2026-05-29,2026-07-03,2026-07-04,1,1,1,4,2,,330.14,330.14,35,confirmed
17995,2026-06-15,2026-07-03,2026-07-04,1,1,1,2,2,14,357.61,357.61,18,confirmed
17996,2026-06-13,2026-07-03,2026-07-05,2,1,3,4,2,14,722.1,361.05,20,confirmed
17997,2026-06-23,2026-07-03,2026-07-04,1,1,2,9,2,,349.93,349.93,10,confirmed
17998,2026-06-05,2026-07-03,2026-07-04,1,1,2,4,2,,372.16,372.16,28,confirmed
17999,2026-04-19,2026-07-03,2026-07-06,3,1,2,4,2,14,1148.55,382.85,75,confirmed
18000,2026-06-05,2026-07-03,2026-07-04,1,1,2,1,2,,357.44,357.44,28,cancelled
18001,2026-04-19,2026-07-03,2026-07-04,1,1,3,4,2,14,374.79,374.79,75,confirmed
18002,2026-06-17,2026-07-03,2026-07-05,2,1,2,4,2,14,711.62,355.81,16,confirmed
18003,2026-06-17,2026-07-03,2026-07-05,2,1,1,2,2,,673.32,336.66,16,confirmed
18004,2026-05-08,2026-07-03,2026-07-04,1,1,2,10,2,14,307.77,307.77,56,confirmed
18005,2026-06-03,2026-07-03,2026-07-04,1,1,3,7,2,14,392.62,392.62,30,confirmed
18006,2026-06-06,2026-07-03,2026-07-06,3,1,3,11,2,,1176.57,392.19,27,confirmed
18007,2026-05-16,2026-07-03,2026-07-07,4,1,2,3,2,,1322.08,330.52,48,confirmed
18008,2026-05-03,2026-07-03,2026-07-07,4,1,1,4,2,14,1248.84,312.21,61,confirmed
18009,2026-06-06,2026-07-03,2026-07-04,1,1,1,10,3,13,350.93,350.93,27,confirmed
18010,2026-06-12,2026-07-03,2026-07-04,1,1,1,1,3,,321.34,321.34,21,confirmed
18011,2026-06-17,2026-07-03,2026-07-04,1,1,2,1,4,,341.82,341.82,16,confirmed
18012,2026-06-27,2026-07-03,2026-07-06,3,1,3,1,4,,1057.26,352.42,6,confirmed
18013,2026-05-24,2026-07-03,2026-07-07,4,1,2,1,4,,1401.08,350.27,40,confirmed
18014,2026-06-01,2026-07-03,2026-07-04,1,1,1,3,4,,338.97,338.97,32,confirmed
18015,2026-06-19,2026-07-03,2026-07-06,3,1,3,8,4,,1044.78,348.26,14,confirmed
18016,2026-06-09,2026-07-03,2026-07-07,4,1,3,1,4,,1565.24,391.31,24,confirmed
18017,2026-06-03,2026-07-03,2026-07-07,4,1,1,6,4,,1256.88,314.22,30,confirmed
18018,2026-05-12,2026-07-03,2026-07-04,1,1,1,4,5,,383.29,383.29,52,confirmed
18019,2026-05-05,2026-07-03,2026-07-07,4,1,3,1,5,,1438.44,359.61,59,confirmed
18020,2026-06-13,2026-07-03,2026-07-07,4,1,2,1,5,,1466.92,366.73,20,confirmed
18021,2026-06-15,2026-07-03,2026-07-05,2,1,3,5,5,,719.44,359.72,18,confirmed
18022,2026-05-30,2026-07-03,2026-07-04,1,1,1,1,6,,343.52,343.52,34,cancelled
18023,2026-06-16,2026-07-03,2026-07-06,3,1,1,3,6,,1061.7,353.9,17,confirmed
18024,2026-06-14,2026-07-03,2026-07-04,1,1,3,1,6,,358.04,358.04,19,confirmed
18025,2026-06-25,2026-07-03,2026-07-04,1,1,3,3,6,,371.04,371.04,8,confirmed
18026,2026-06-16,2026-07-03,2026-07-04,1,1,2,6,6,,288.94,288.94,17,confirmed
18027,2026-06-12,2026-07-03,2026-07-07,4,1,2,12,6,,1333.36,333.34,21,cancelled
18028,2026-06-09,2026-07-03,2026-07-05,2,1,1,9,6,,714.44,357.22,24,confirmed
18029,2026-04-28,2026-07-03,2026-07-04,1,1,1,2,6,,380.31,380.31,66,confirmed
18030,2026-06-22,2026-07-03,2026-07-04,1,1,1,1,6,,365.58,365.58,11,cancelled
18031,2026-06-01,2026-07-03,2026-07-07,4,1,2,8,6,,1335.44,333.86,32,confirmed
18032,2026-06-01,2026-07-03,2026-07-05,2,1,2,1,6,,708.82,354.41,32,confirmed
18033,2026-06-06,2026-07-03,2026-07-05,2,1,2,4,6,,817.52,408.76,27,confirmed
18034,2026-06-20,2026-07-03,2026-07-04,1,1,3,2,6,,349.55,349.55,13,confirmed
18035,2026-06-09,2026-07-03,2026-07-04,1,1,1,4,6,,338.6,338.6,24,confirmed
18036,2026-06-24,2026-07-03,2026-07-04,1,1,3,1,6,,362.64,362.64,9,confirmed
18037,2026-06-19,2026-07-03,2026-07-04,1,1,1,9,6,,339.9,339.9,14,confirmed
18038,2026-05-22,2026-07-03,2026-07-04,1,1,3,10,6,,350.72,350.72,42,confirmed
18039,2026-05-21,2026-07-03,2026-07-07,4,1,3,12,6,,1425.56,356.39,43,confirmed
18040,2026-06-02,2026-07-03,2026-07-04,1,1,1,4,6,,330.37,330.37,31,confirmed
18041,2026-06-22,2026-07-03,2026-07-04,1,1,1,1,6,,330.65,330.65,11,confirmed
18042,2026-06-09,2026-07-03,2026-07-04,1,1,2,1,6,,390.05,390.05,24,cancelled
18043,2026-06-13,2026-07-03,2026-07-04,1,1,2,4,7,,327.94,327.94,20,confirmed
18044,2026-04-19,2026-07-03,2026-07-07,4,1,2,4,7,,1521.84,380.46,75,confirmed
18045,2026-03-16,2026-07-03,2026-07-04,1,1,3,12,7,,376.06,376.06,109,confirmed
